wav_filename,wer,cer,original,prediction
common_voice_ca_19496650.wav,0.000000,0.000000,aquests índexs es poden classificar fonamentalment en dos tipus fisicoquímics i biològics,aquests índexs es poden classificar fonamentalment en dos tipus fisicoquímics i biològics
common_voice_ca_19496653.wav,0.000000,0.000000,està totalment climatitzat,està totalment climatitzat
common_voice_ca_19496654.wav,0.000000,0.000000,compta amb algunes indústries tèxtils i una cooperativa agrícola,compta amb algunes indústries tèxtils i una cooperativa agrícola
common_voice_ca_19496652.wav,0.000000,0.000000,cal destacar els altars sumptuosament decorats de les diverses confraries que s'hi instal·laren,cal destacar els altars sumptuosament decorats de les diverses confraries que s'hi instal·laren
common_voice_ca_19496651.wav,0.071429,0.028986,va ser sotmès a causa de la qual va sortir absolt per motius polítics,va ser sotmesa a causa de la qual va sortir absolt per motius polítics
common_voice_ca_17496905.wav,0.000000,0.000000,obligacions que poden ser garantides amb hipoteca,obligacions que poden ser garantides amb hipoteca
common_voice_ca_17496906.wav,0.071429,0.012346,per als capítols quatre sis set i huit aquest segment és de compliment obligatori,per als capítols quatre sis set i vuit aquest segment és de compliment obligatori
common_voice_ca_17496907.wav,0.062500,0.018692,aquesta entitat tindrà el nombre de representats dintre del consell consultiu que acordi el consell plenari,aquesta entitat tindrà un nombre de representats dintre del consell consultiu que acordi el consell plenari
common_voice_ca_17496908.wav,0.153846,0.059701,igual passa en la política sota el regnat de la llibertat de premsa,i que passa en la política sota el regnat de la llibertat de premsa
common_voice_ca_17507833.wav,0.000000,0.000000,aquesta és la idea,aquesta és la idea
common_voice_ca_17496909.wav,0.157895,0.033708,tenia com un nuc a la gola que no el deixava llançar als quatre vents tot allò que sentia,tenia com un nucal gola que no el deixava llançar als quatre vents tot allò que sentia
common_voice_ca_17507834.wav,0.000000,0.000000,el destí,el destí
common_voice_ca_17507831.wav,0.000000,0.000000,el servei de costes passa a denominar-se servei de gestió del litoral,el servei de costes passa a denominar-se servei de gestió del litoral
common_voice_ca_17507835.wav,0.083333,0.029412,aquest volteig assenyala el trasllat a la vila d'alzira de la imatge,aquest volteig assenyala el trasllat en la vila d'alzira de la imatge
common_voice_ca_17507832.wav,0.125000,0.089888,les parts acorden per unanimitat acceptar la proposta i per tant procedir a la seva firma,les parts acorden per unanimitat acceptar la proposta i per tant no sabia la seva firma
common_voice_ca_19130184.wav,0.133333,0.090909,en última instància i pel cas que continuï persistint l'empat l'adjudicació es decidirà per sorteig,en times tanca i pel cas que continuï persistint l'empat l'adjudicació es decidirà per sorteig
common_voice_ca_19130186.wav,0.000000,0.000000,on era la pólvora rosa,on era la pólvora rosa
common_voice_ca_19130185.wav,1.000000,0.750000,alça,el
common_voice_ca_19130187.wav,0.000000,0.000000,en la conformació dels grups de treball prevalen els criteris d'expertesa de les persones participants,en la conformació dels grups de treball prevalen els criteris d'expertesa de les persones participants
common_voice_ca_19040525.wav,0.600000,0.156250,febrer abeurat mig any assegurat,febrer abeurat mitjana segurat
common_voice_ca_19040524.wav,0.142857,0.028571,mes d'abril aigua poca i núvols mil,més d'abril aigua poca i núvols mil
common_voice_ca_19040523.wav,0.153846,0.047619,per a entorns empresarials cal pagar una llicència o descarregar-se la versió lliure,per entorns empresarials cal pagar una llicència descarregar-se la versió lliure
common_voice_ca_19040527.wav,0.000000,0.000000,aigua de gener millor que la de febrer,aigua de gener millor que la de febrer
common_voice_ca_19040526.wav,0.428571,0.166667,mudaràs de teixidor que de lladre no,moderats de teixidor queda lladre no
common_voice_ca_19896290.wav,0.000000,0.000000,cartes condicionals,cartes condicionals
common_voice_ca_19896294.wav,0.100000,0.037037,les revisions han de ser dirigides per un altre comitè,la revisions han de ser dirigides per un altre comitè
common_voice_ca_19896293.wav,0.285714,0.142857,el seu nom és probablement d'origen cèltic,té nom és probablement d'origen cèltic
common_voice_ca_19896291.wav,0.076923,0.033333,per això augmenta contínuament els impostos per fomentar el descontentament de la població,per això menta contínuament els impostos per fomentar el descontentament de la població
common_voice_ca_19896292.wav,0.000000,0.000000,és el darrer dolmen descobert a la catalunya del nord,és el darrer dolmen descobert a la catalunya del nord
common_voice_ca_19037127.wav,0.000000,0.000000,no hi ha més,no hi ha més
common_voice_ca_19037130.wav,0.000000,0.000000,variables que defineixen els efectes volum longitud pes textura densitat i simetria,variables que defineixen els efectes volum longitud pes textura densitat i simetria
common_voice_ca_19037131.wav,0.600000,0.321429,els bolets menja'ls ben nets,els bolets menys els ditets
common_voice_ca_21525808.wav,0.000000,0.000000,és un dels masos més antics de la contrada,és un dels masos més antics de la contrada
common_voice_ca_21525810.wav,0.071429,0.034091,l'espècie està catalogada com a vulnerable en el catàleg de flora amenaçada de catalunya,l'espècie està catalogada com a vulnerable en el català de flora amenaçada de catalunya
common_voice_ca_21525809.wav,0.000000,0.000000,els immigrants angolesos a portugal no tenen una cultura particularment homogènia,els immigrants angolesos a portugal no tenen una cultura particularment homogènia
common_voice_ca_21525812.wav,0.133333,0.056818,cada equip tenia el seu propi cotxe amb material extra per ajudar amb problemes mecànics,cada equip tenia el seu propi cotxe amb material extra per ajudant problemes mecànics
common_voice_ca_21525814.wav,0.181818,0.021739,s'especialitza en cartografia i astronomia matemàtica publicant articles sobre aquests temes,s'especialitzà en cartografia i astronomia matemàtica publicat articles sobre aquests temes
common_voice_ca_17635498.wav,0.277778,0.088496,l'ordre de qualificació definitiva serà el resultant de la suma total de punts obtinguts en les proves efectuades,l'orde de qualificació definitiva serà el resultat de la batuta de punts obtinguts a les proves efectuades
common_voice_ca_17635499.wav,0.000000,0.000000,això no seria correcte,això no seria correcte
common_voice_ca_17635497.wav,0.181818,0.068966,d'aquesta manera s'aconsegueix rebaixar els costos de localització d'una manera notable,va gastar manera s'aconsegueix rebaixar els costos de localització d'una manera notable
common_voice_ca_17635501.wav,0.615385,0.354430,era qüestió de temps que la supervivència d'algunes entitats es posara en dubte,la qüestió dels que els prengues entitats es posaven dubte
common_voice_ca_17513492.wav,0.000000,0.000000,com era possible,com era possible
common_voice_ca_17635500.wav,0.000000,0.000000,cada dia canvia el temps i l'home cada moment,cada dia canvia el temps i l'home cada moment
common_voice_ca_17513494.wav,0.222222,0.087379,els programes o béns d'equip aportats d'una banda en un projecte comú seran sempre de la seua propietat,els programes o vens d'aquí aportats d'una banda en un projecte comú senten sempre de la seva propietat
common_voice_ca_17513496.wav,0.000000,0.000000,sacerdot i al seu costat els dos bordoners que són els cantors,sacerdot i al seu costat els dos bordoners que són els cantors
common_voice_ca_17457335.wav,0.500000,0.500000,ho era,era
common_voice_ca_17513493.wav,0.052632,0.028571,tots els seus pecats consistien a fugir de la faena perquè creia que era contrària als mandats del senyor,tots els seus pecats consistien a fugir de la pren perquè creia que era contrària als mandats del senyor
common_voice_ca_17513495.wav,0.250000,0.131313,el calaix disposarà d'un fons de drenatge amb orificis no superiors a cinc mil·límetres de diàmetre,el cavall disposa d'un punt de drenatge amb orificis no superiors a cinc mil·límetres de diari
common_voice_ca_17457337.wav,0.250000,0.157895,li ho vaig explicar,li vaig explicar
common_voice_ca_17852547.wav,0.000000,0.000000,venim de casinos,venim de casinos
common_voice_ca_17457336.wav,0.000000,0.000000,tots els nomenaments de càrrecs directius tenen un mandat de cinc anys de duració i poden ser reelegits,tots els nomenaments de càrrecs directius tenen un mandat de cinc anys de duració i poden ser reelegits
common_voice_ca_17457339.wav,0.000000,0.000000,a més cal tindre en compte certa peculiaritat de la categoria dualitat,a més cal tindre en compte certa peculiaritat de la categoria dualitat
common_voice_ca_17852549.wav,0.500000,0.312500,venim de santa coloma de queralt,venim de encoloma de cara
common_voice_ca_17852545.wav,0.100000,0.062500,així m'agrada manel que et facis el llit tot sol,així m'agrada manel que facis el llit tot sol
common_voice_ca_17852548.wav,0.000000,0.000000,enguany farem un viatge pels tròpics,enguany farem un viatge pels tròpics
common_voice_ca_17852550.wav,0.363636,0.171429,tothom accepta que el conflicte no és lingüístic sinó purament polític,i a excepte que el conflicte és lingüístic sinó purament polític
common_voice_ca_20360696.wav,0.100000,0.030769,llicenciada en geografia i història per la universitat de sevilla,llicenciada en geografia i història de la universitat de sevilla
common_voice_ca_20360697.wav,0.222222,0.125000,ha rebut diversos premis per la seua activitat literària,ha rebut diversos premis per la seva adquirida literària
common_voice_ca_20360695.wav,0.307692,0.086957,reconvertí la província abastament agrícola en un indret atractiu per la inversió estrangera,de convertir la província a l'estament agrícola en un indret atractiu per la inversió estrangera
common_voice_ca_20360694.wav,0.142857,0.013158,ambdues noies estan ensenyant a nens en una guarderia en el centre de tòquio,amb dues noies estan ensenyant a nens en una guarderia en el centre de tòquio
common_voice_ca_20360698.wav,0.307692,0.117647,en caen el duc havia construït dues abadies i el seu poderós castell,en què en el duc havia construït dues avaries i el seu padrós castell
common_voice_ca_19041774.wav,0.000000,0.000000,és un signe més de la transformació de francesc,és un signe més de la transformació de francesc
common_voice_ca_19041773.wav,0.000000,0.000000,tots bevien comentant la sort de determinats caçadors i la brutal gesta de sangonera,tots bevien comentant la sort de determinats caçadors i la brutal gesta de sangonera
common_voice_ca_19912865.wav,0.466667,0.184211,el trio és interpretat per la flauta i acaba amb el retorn al minuet inicial,el trio és interpretat amb la flauta i acabava retorna mina inicial
common_voice_ca_19912867.wav,0.125000,0.036364,generalment les plantes amb flor no produeixen estolons,generalment les plantes a flor no produeixen estolons
common_voice_ca_19912866.wav,0.250000,0.081633,exiliada a frança continuà la seva vida religiosa,exiliada a frança a continuar la seva vida religiosa
common_voice_ca_19041776.wav,0.250000,0.077778,es desconeix quina va ser la resolució o terminació de l'expedient si és que va haver-n'hi,es desconeix quina vacil·la resolució o terminació de l'expedient si és que va haver-hi
common_voice_ca_19912868.wav,0.285714,0.075269,això comportà que els dirigents locals tinguessin una força incondicional a les seves regions,això comporta que els dirigents locals tinguessin la força incondicional a la seva regions
common_voice_ca_19048695.wav,0.125000,0.088235,crema el món i que ningú ho sàpiga,crema el nom i que ningú ho sàpiga
common_voice_ca_19912869.wav,0.266667,0.130952,a vegades en la devoció popular es presenta associat amb altres sants com sant fabià,a vegades la devoció popular es presenta social amb altres sants com en faria
common_voice_ca_19048697.wav,0.000000,0.000000,ha desaparegut,ha desaparegut
common_voice_ca_19048696.wav,0.181818,0.125000,l'agost els cova el setembre els talla i l'octubre els amortalla,l'agost els cova el febre els talla i l'octubre amortalla
common_voice_ca_19048698.wav,0.454545,0.223684,nova acció que instal·la el corrector gramatical languagetool per al firefox,nova acció fins tant el corrector gramatical languagetool el faro
common_voice_ca_17533160.wav,0.500000,0.189655,amb amor és obeït qui ajuda al pobre i consola a l'afligit,amb el cor és veí que ajuda el pobre i consol a l'afligit
common_voice_ca_17533161.wav,0.000000,0.000000,aquell capellà d'escopeta parlava sense embuts amb els feligresos,aquell capellà d'escopeta parlava sense embuts amb els feligresos
common_voice_ca_17533159.wav,0.000000,0.000000,per sant esteve plou o neva,per sant esteve plou o neva
common_voice_ca_17533162.wav,0.150000,0.066667,crec jo que o no forma part dels seus manuals de plantes prohibides o són persones molt viatjades pel món,crec que el no forma part dels seus manuals de plantes prohibides el són persones molt viatjades pel món
common_voice_ca_21289301.wav,0.142857,0.112676,està situada en el nucli vell del poble de sureda al costat del castell,està situada en el nucli del poble sureda al costat del castell
common_voice_ca_21289300.wav,0.200000,0.087500,per exemple la mínima quantitat de llum que pot detectar l'ull humà en la foscor,per exemple la mínima quantitat de llum que pot detectar la human la foscor
common_voice_ca_21289302.wav,0.142857,0.055556,aquest està limitat a uns pocs canals i té encara un cost bastant elevat,aquest està limitat a uns pocs canals i tinc ara un cost bastant elevat
common_voice_ca_21289304.wav,0.333333,0.104167,solen estar en llocs apartats o de difícil accés,sol estan llocs apartats o de difícil accés
common_voice_ca_21289303.wav,0.000000,0.000000,diverses victòries menors van aixecar la moral de les tropes,diverses victòries menors van aixecar la moral de les tropes
common_voice_ca_19897603.wav,0.142857,0.039474,van marxar de cap verd per falta de llocs de treball recursos i oportunitats,van marxar de cap verd per falta de llocs de treball el cursos i oportunitats
common_voice_ca_19897607.wav,0.333333,0.131148,juntament començà també els seus estudis de flauta travessera,juntament començà també els seus estudis de falta de cera
common_voice_ca_19897608.wav,0.000000,0.000000,a la part dreta hi ha l'edifici de nova construcció,a la part dreta hi ha l'edifici de nova construcció
common_voice_ca_19897605.wav,0.250000,0.120000,tota la construcció està realitzada sobre maó vist,de la construcció està realitzada sobre meu vist
common_voice_ca_19897609.wav,0.000000,0.000000,és en el costat occidental del camí,és en el costat occidental del camí
common_voice_ca_20293309.wav,0.250000,0.075000,aquesta tapa es pot col·locar en diverses posicions segons la potència requerida,aquesta etapa es pot col·locar en diverses posicions segons la potència a carida
common_voice_ca_20293305.wav,0.000000,0.000000,consta d'un cos rectangular de planta baixa i planta pis,consta d'un cos rectangular de planta baixa i planta pis
common_voice_ca_20293312.wav,0.142857,0.057143,queda a ponent del pantà del marcet,queda a ponent del pantà del mercat
common_voice_ca_20293304.wav,0.071429,0.044444,es troba normalment de manera massiva rarament en forma de cristalls prismàtics o tabulars,es troba normalment de manera massiva darrerament en forma de cristalls prismàtics o tabulars
common_voice_ca_17517358.wav,0.000000,0.000000,nosaltres entenem que no,nosaltres entenem que no
common_voice_ca_20293311.wav,0.200000,0.095238,la transmissió tenia quatre marxes endavant i quatre cap enrere,la transmissió tenia quatre marxes endavant i quatre a panera
common_voice_ca_17517359.wav,0.666667,0.277778,naturalment que no,naturalment caro
common_voice_ca_17517360.wav,0.333333,0.129630,la jornada anual pactada és jornada de treball efectiu,la jornada anual el cada és jordà de treball efectiu
common_voice_ca_17517362.wav,0.000000,0.000000,no era just,no era just
common_voice_ca_17517361.wav,0.000000,0.000000,era absurd,era absurd
common_voice_ca_20246582.wav,0.166667,0.065217,posseïa a més diverses distincions acadèmiques,posseïa a les diverses distincions acadèmiques 
common_voice_ca_20246579.wav,0.125000,0.071429,soler va dedicar la peça a víctor balaguer,soler va dedicar la peça víctor balaguer 
common_voice_ca_20246578.wav,0.133333,0.106383,això permet una neteja més flexible que la possible amb únicament el mecanisme de finalització,això permet res d'aquesta més flexible que la possible amb únicament el mecanisme de finalització
common_voice_ca_20246580.wav,0.181818,0.142857,és un mur semicircular de carreus al carrer del fossat peraltat,és un mur semicircular de carreus al cada del fossat entelat
common_voice_ca_20246581.wav,0.428571,0.211538,nombroses obres d'art contemporani sembren el recorregut i s'integren amb harmonia als jardins històrics,nombroses obres de contemporani sembla el recorregut i integren amb harmonia jardineries 
common_voice_ca_17456720.wav,0.000000,0.000000,tot era diferent en les societats antigues,tot era diferent en les societats antigues
common_voice_ca_17456722.wav,0.000000,0.000000,per sant macià l'oreneta ve i el tord se'n va,per sant macià l'oreneta ve i el tord se'n va
common_voice_ca_17456721.wav,0.357143,0.175676,abans que arribi a baix la hiena desisteix deixa el refrigerador i se'n va,abans que arribi la hiena desisteix deixa el refrigerador sembla
common_voice_ca_17456723.wav,0.571429,0.378378,un fill mal encaminat mai serà honrat,un fill mal canidat baixar un 
common_voice_ca_17456724.wav,0.333333,0.275862,el mestral no acaba el jornal,el mestral que el jornal
common_voice_ca_21727854.wav,0.333333,0.173913,la principal font d'ingressos és l'agricultura,la principal feligresos és l'agricultura
common_voice_ca_21727853.wav,0.000000,0.000000,aquesta fou la darrera modificació del contracte,aquesta fou la darrera modificació del contracte
common_voice_ca_21727858.wav,0.461538,0.202899,no s'ha de confondre amb els tipis que són d'estructura i ús diferent,les recompondre amb els diaris que són d'estructura i us diferent
common_voice_ca_21727855.wav,0.400000,0.147541,majoritàriament aquesta feina ha sigut duta a terme per dones,majoritàriament aquesta feina has sigut dotada per dones
common_voice_ca_21727857.wav,0.285714,0.046512,l'oli de la pela té propietats insecticides,l'oli de la tela té propietat insecticides
common_voice_ca_17517635.wav,0.500000,0.333333,és la pura veritat,és la foragitat
common_voice_ca_17517636.wav,0.187500,0.038095,se li assigna una quota en la propietat horitzontal de trenta-quatre enters cinquanta centèsimes per cent,seria signa una quota en la propietat horitzontal de trenta-quatre enters cinquanta centèsimes per cent
common_voice_ca_17517634.wav,0.000000,0.000000,a més promourà la proporcionalitat i la uniformitat de les retribucions als municipis de la comunitat valenciana,a més promourà la proporcionalitat i la uniformitat de les retribucions als municipis de la comunitat valenciana
common_voice_ca_17517633.wav,0.066667,0.032609,amb això es pretén que alumnes d'una altra promoció puguen optar a un reconeixement acadèmic,amb això es pretén que alumnes d'una altra promoció poden optar a un reconeixement acadèmic
common_voice_ca_17517637.wav,0.000000,0.000000,l'òrgan qualificador valorarà cadascun dels exercicis obligatoris i eliminatoris per separat,l'òrgan qualificador valorarà cadascun dels exercicis obligatoris i eliminatoris per separat
common_voice_ca_17767184.wav,0.357143,0.133333,i ha de conèixer gent que treballi amb el nou per poder ajudar-se mútuament,n'hi ha de conèixer gent que treballa al nou per poder jugar-se mútuament
common_voice_ca_17767183.wav,0.272727,0.142857,la mar al mariner més vell posa en perill la pell,la mar al mar memes el posa en perill la pell
common_voice_ca_17767185.wav,0.000000,0.000000,podem indicar algunes causes d'aquest fenomen,podem indicar algunes causes d'aquest fenomen
common_voice_ca_17767182.wav,0.066667,0.056338,cal afegir que a amèrica la legislació és feta pel poble i per al poble,cal afegir que a amèrica la legislació que és feta pel poble i per al poble
common_voice_ca_17767186.wav,0.071429,0.022222,tornava a caminar automàticament sense fixar-se en les persones que passaven al seu costat,tornava caminar automàticament sense fixar-se en les persones que passaven al seu costat
common_voice_ca_20507908.wav,0.416667,0.228571,els oxiürs sovint es consideren més una molèstia que una malaltia greu,era el focus sovint es consideren una molèstia i una malaltia greu
common_voice_ca_20511652.wav,0.230769,0.104478,hi construí una ciutadella com a capital a la petita vila de kokand,i construir una ciutadella com a capital a la petita vila de coca
common_voice_ca_20507911.wav,0.307692,0.166667,allà va fer de notari protonotari apostòlic tresorer apostòlic i canonge de valència,allà va fer de notari totalitària apostòlic presoner apostòlic i canons valència
common_voice_ca_20511654.wav,0.571429,0.340909,ell estava duent a terme l'anàlisi com un exercici per perfeccionar les seves habilitats,ell estava el de termes l'anàlisi comuna resistentes les seves habilitats
common_voice_ca_20511656.wav,0.333333,0.182927,eren la més nombrosa i més poderosa de les tribus algonquines de carolina del nord,eren la més nombrosa i més poderosa de les tribus a algunes de caminador
common_voice_ca_20511653.wav,0.222222,0.239437,també se'ls utilitza en les especificacions de l'equipament d'alpinisme,també se'ls utilitza en les especificacions de l'enivaves
common_voice_ca_19901700.wav,0.066667,0.012500,amb el temps l'empresa canvià de nom i es constituí en tant que societat anònima,amb el temps l'empresa canvia de nom i es constituí en tant que societat anònima
common_voice_ca_19901874.wav,0.500000,0.062500,actualment anuncia càmeres nikon,actualment anuncia càmeres ni con
common_voice_ca_19901702.wav,0.066667,0.020408,són un component imprescindible en la cadena alimentària i la transformació de la matèria orgànica,són un component imprescindible a la cadena alimentària i la transformació de la matèria orgànica
common_voice_ca_19901876.wav,0.000000,0.000000,són ovovivípars,són ovovivípars
common_voice_ca_19901877.wav,0.142857,0.058824,per a altres és una mera hipòstasi,per altres és una mera hipòstasi
common_voice_ca_19901873.wav,0.285714,0.122222,com succeeix amb l'alfabet grec les lletres gòtiques s'assignaven també a un valor numèric,com succeeix amb alfabet mires les gestes gòtiques s'assignaven també un valor numèric
common_voice_ca_19906464.wav,0.066667,0.039216,la planta inferior es renova periòdicament en funció de les exposicions temàtiques que s'hi organitzen,la planta inferior renova periòdicament en funció de les exposicions temàtiques que s'hi organitzen 
common_voice_ca_19906516.wav,0.000000,0.000000,també s'hi pot trobar de manera granular o massiva,també s'hi pot trobar de manera granular o massiva
common_voice_ca_19906517.wav,0.000000,0.000000,és una zona turística que també té indústria ceràmica i floricultura,és una zona turística que també té indústria ceràmica i floricultura
common_voice_ca_19906538.wav,0.285714,0.294118,només li queden tres mesos de vida,sistemes li queden tres mesos de vida con
common_voice_ca_19906535.wav,0.307692,0.194805,uneix aquestes dues parts de l'església un arc triomfal senzill d'un sol plec,presiones aquestes dues parts de l'església un aroma senzill d'un sol clec
common_voice_ca_19906539.wav,0.214286,0.121951,la ficció de cinema i sèries americanes també formaran part de la seva programació,la ficció de cinema i hagués americanes també formaran part de la reprogramació 
common_voice_ca_19895218.wav,0.090909,0.021277,el seu pare era jutge i la seva mare era mestra,el seu pare era jutge i la seva mare era mestre
common_voice_ca_19895220.wav,0.200000,0.061538,llompart animà a guillem timoner obrador a dedicar-se al ciclisme,llompart animà guillem timoner obrador dedicar-se al ciclisme
common_voice_ca_19895219.wav,0.500000,0.130435,fou enterrada a coïmbra,fou enterrada coimbra
common_voice_ca_19895431.wav,0.333333,0.088889,va morir sobtadament després d'un entrenament,va morir sobtadament després de l'entrenament
common_voice_ca_19895428.wav,0.111111,0.073171,la torre de fet servia per vigilar la via,la torre de fet servia per visionar la via
common_voice_ca_19895645.wav,0.111111,0.050000,el colorit és similar al de l'escola veneciana contemporània,el colorit similar al de l'escola veneciana contemporània
common_voice_ca_19908673.wav,0.000000,0.000000,la comuna pertany a l'associació els pobles més bonics de frança,la comuna pertany a l'associació els pobles més bonics de frança
common_voice_ca_19908675.wav,0.142857,0.052632,apareix en alguns idiomes com el persa,apareix en alguns idiomes com el pes
common_voice_ca_19908674.wav,0.083333,0.014925,és el museu d'història natural més gran de l'oest dels estats units,és al museu d'història natural més gran de l'oest dels estats units
common_voice_ca_19908732.wav,0.000000,0.000000,carn delicada i apreciada,carn delicada i apreciada
common_voice_ca_19908733.wav,0.000000,0.000000,aquest acord trencà l'aïllament del franquisme a europa,aquest acord trencà l'aïllament del franquisme a europa
common_voice_ca_19895531.wav,0.000000,0.000000,el seu únic opositor és un periodista independent,el seu únic opositor és un periodista independent
common_voice_ca_19908736.wav,0.000000,0.000000,també són destacables els seus treballs sobre el mercuri i l'enverinament per mercuri,també són destacables els seus treballs sobre el mercuri i l'enverinament per mercuri
common_voice_ca_19895535.wav,0.000000,0.000000,és membre de l'ateneu barcelonès,és membre de l'ateneu barcelonès
common_voice_ca_19895532.wav,0.083333,0.014085,josep ferret era el propietari d'aquesta casa que havia estat un hostal,josep ferrer era el propietari d'aquesta casa que havia estat un hostal
common_voice_ca_19895589.wav,0.000000,0.000000,és un esquema de pallissa molt usual a la comarca,és un esquema de pallissa molt usual a la comarca
common_voice_ca_19895585.wav,0.250000,0.094340,són el que hom anomena convencionalment grans ciutats,són el com anomena convencionalment grans ciutats
common_voice_ca_17490169.wav,0.200000,0.051724,pel que feia a les croquetes totes m'agradaven amb bogeria,el que feia les croquetes totes m'agradaven amb bogeria
common_voice_ca_19895588.wav,0.000000,0.000000,els fabricants de jocs de xips són independents dels de plaques mare,els fabricants de jocs de xips són independents dels de plaques mare
common_voice_ca_17490170.wav,0.000000,0.000000,es van acomiadar,es van acomiadar
common_voice_ca_17490171.wav,0.600000,0.181818,contracte de coproducció si escau,contracte de coproducció acció es cou
common_voice_ca_17490175.wav,0.066667,0.020202,aquesta és la meua sentència que jutjant definitivament en primera instància pronuncie mane i firme,aquesta és la meua sentència que jutja definitivament en primera instància pronuncie mane i firme
common_voice_ca_17490172.wav,0.058824,0.008696,cosa que fem pública als efectes preceptuats en l'article quaranta-set apartat dos de la llei d'aquesta jurisdicció,cosa que fem pública els efectes preceptuats en l'article quaranta-set apartat dos de la llei d'aquesta jurisdicció
common_voice_ca_17490173.wav,0.187500,0.095238,constitució de les comissions sectorials d'escolarització en les localitats on n'hi ha fins a l'u d'abril,constitució de les comissions sectorials d'escolarització de les localitats on n'hi ha fins a la de
common_voice_ca_19085445.wav,0.133333,0.063636,qualsevol altra malaltia osteomuscular que limiti la mobilitat per fer les funcions bàsiques del sotsinspector,qualsevol altra malaltia osteomuscular que limiti la mobilitat a fer les funcions bàsiques del inspector
common_voice_ca_19085446.wav,0.000000,0.000000,el bon mariner ha de vetllar les veles,el bon mariner ha de vetllar les veles
common_voice_ca_19085443.wav,0.000000,0.000000,beure i bufar junt no pot anar,beure i bufar junt no pot anar
common_voice_ca_19085442.wav,0.266667,0.064815,a aquest efecte demanarà l'auxili executiu necessari per a l'execució forçosa dels seus actes administratius,aquest efecte de manera l'exili executiu necessari per a l'execució forçosa dels seus actes administratius
common_voice_ca_19155730.wav,0.500000,0.236842,una tomaca amanida la trobaràs beneïda,una tomaca amaina la trobarà espanya
common_voice_ca_19905568.wav,0.000000,0.000000,les peroxidases de vegades es fan servir com a marcadors en histologia,les peroxidases de vegades es fan servir com a marcadors en histologia
common_voice_ca_19905569.wav,0.384615,0.162162,aquest pacte no obstant això va deixar fora a l'ala esquerra del gaullisme,aquest pacte no obstant això va deixar fora la l'esquerra d'algorisme
common_voice_ca_19905632.wav,0.000000,0.000000,rodolf està dibuixat amb la seva dona en un cenotafi a l'entrada de la catedral,rodolf està dibuixat amb la seva dona en un cenotafi a l'entrada de la catedral
common_voice_ca_19905633.wav,0.000000,0.000000,nombroses famílies van fugir de la relativa seguretat de la capital de burundi bujumbura,nombroses famílies van fugir de la relativa seguretat de la capital de burundi bujumbura
common_voice_ca_19905636.wav,0.000000,0.000000,és la santa patrona de les joves verges promeses i jardiners,és la santa patrona de les joves verges promeses i jardiners
common_voice_ca_19905635.wav,0.230769,0.052632,aquesta circumstància va fer que no s'enderroqués o transformés l'església romànica del castell,aquesta circumstància va fer que no són de roques o transformés l'església romànica del castell
common_voice_ca_19047405.wav,0.666667,0.200000,venim de llíber,venim del liber
common_voice_ca_19047406.wav,0.111111,0.063830,l'ús de sòl predominant a la zona és l'agrícola,rus de sòl predominant a la zona és l'agrícola
common_voice_ca_19047418.wav,1.000000,0.571429,amunt valència,amb un banc
common_voice_ca_19047409.wav,0.142857,0.075000,escoltets en reunió són de mala educació,escolta en reunió són de mala educació
common_voice_ca_19047408.wav,0.076923,0.052632,la concurrència general la gloriosa unió de totes les coses prova aquest fet,la concurrència general la gloriosa unió de totes les coses prova aquest
common_voice_ca_18969682.wav,0.800000,0.457143,la instal·lació no transmetrà cap vibració a l'estructura de l'edifici,l'entonació no transmetre cordinación a l'extorsió recalificar
common_voice_ca_18969710.wav,0.000000,0.000000,a un roí roí i mig,a un roí roí i mig
common_voice_ca_18969813.wav,0.875000,0.388889,es realitza per escrit i versa sobre els coneixements que s'especifiquen en l'annex u d'aquesta convocatòria,realitza el crim diverses obres coneixement que s'associen a les cuesta revocatori
common_voice_ca_18969814.wav,0.875000,0.676471,per sant martí la pinya cau del pi,a sant messi-dependencia
common_voice_ca_18969892.wav,0.857143,0.488636,no se certificaran inversions que no tinguin un ús immediat o obres parcialment acabades,necessari i cada animacions que no tenen les immediatament abans
common_voice_ca_18147369.wav,0.200000,0.036364,sangonera tancava la comitiva carregat amb el bot de vi,sangonera tancava la comitiva carregat amb el vot de vic
common_voice_ca_18147371.wav,0.153846,0.064103,havia nascut el mercat que és com cantar les excel·lències del sistema liberal,havia nascut al mercat és com cantar les excel·lències del sistema liberal
common_voice_ca_18147398.wav,0.590909,0.327273,la va passar en vetla regirant-se inquiet al llit i declarant en veu alta que ell era el més covard dels homes,la va passant ella residents inquietant i delega amb deu alta que era el més guardes homes
common_voice_ca_18147372.wav,0.187500,0.153061,el bescuit podia fer-se de llimona o de qualsevol altre gust simplement canviant l'aroma del xarop,el disc podia fer-se de llimona o de consol altre gust simplement canviant l'aroma del ceo
common_voice_ca_18147373.wav,0.388889,0.154639,si no el futur ens jutjarà i la façana mediterrània de la península serà més balneari que fàbrica,si no el futur es jutjarà i la façana mediterrània de la película caramés balear que fa la
common_voice_ca_17406547.wav,1.000000,0.181818,interessant,interessa
common_voice_ca_17411085.wav,0.800000,0.451613,word excel outlook i powerpoint,fort excel el joc i porto
